host_id,ts,n_flows,n_distinct_ports,n_distinct_dsts,total_bytes,mean_duration,failed_logins,top_service,n_alerts,attack_family,label
h030,2024-03-05 12:00:00,7,4,5,50026,0.4724991715860594,0,http,0,benign,0
h031,2024-03-05 12:00:00,5,3,3,14412,0.8843731428282254,0,http,0,benign,0
h032,2024-03-05 12:00:00,36,5,8,104581,0.5112176919978175,0,http,0,benign,0
h033,2024-03-05 12:00:00,5,2,1,2096324,32.05107251686033,0,ssh,1,exfil,1
h034,2024-03-05 12:00:00,4,3,3,7715,0.5833441613881234,0,http,0,benign,0
h035,2024-03-05 12:00:00,2,2,2,7445,0.4551021305092208,0,smtp,0,benign,0
h036,2024-03-05 12:00:00,6,2,2,2722732,15.418523053326917,0,http,0,benign,0
h037,2024-03-05 12:00:00,3,2,1,4711739,24.111111788042603,0,ssh,0,benign,0
h038,2024-03-05 12:00:00,30,1,3,5009,0.24632554802806833,20,ssh,1,bruteforce,1
h039,2024-03-05 12:00:00,12,5,7,74854,0.5609385058073212,0,http,0,benign,0
h040,2024-03-05 12:00:00,16,5,7,141121,0.5402136395755189,0,http,0,benign,0
h041,2024-03-05 12:00:00,6,4,5,20646,0.46871887671564455,0,dns,0,benign,0
h042,2024-03-05 12:00:00,34,5,8,103020,0.6324770833332626,0,http,0,benign,0
h043,2024-03-05 12:00:00,10,3,5,44007,0.5032275232653336,0,http,0,benign,0
h044,2024-03-05 12:00:00,5,3,5,15797,0.35432254318690765,0,dns,0,benign,0
h045,2024-03-05 12:00:00,7,3,4,29353,0.39977351541744927,0,http,0,benign,0
h046,2024-03-05 12:00:00,30,5,8,113580,0.7273954284655765,0,http,0,benign,0
h047,2024-03-05 12:00:00,9,3,5,145407,0.6925029801937623,0,http,0,benign,0
h048,2024-03-05 12:00:00,10,3,7,35963,0.4439793629797137,0,http,0,benign,0
h049,2024-03-05 12:00:00,102,95,70,6318,0.05792764508821936,0,other,1,portscan,1
h050,2024-03-05 12:00:00,17,4,8,40227,0.6504582940653825,0,http,0,benign,0
h051,2024-03-05 12:00:00,17,3,8,73340,0.6064223081474174,0,http,0,benign,0
h052,2024-03-05 12:00:00,6,4,5,5197,0.33093203904740187,0,http,0,benign,0
h053,2024-03-05 12:00:00,27,5,8,124040,0.6381803032377646,0,http,0,benign,0
h054,2024-03-05 12:00:00,6,2,4,33871,0.3115417549565279,0,http,0,benign,0
h055,2024-03-05 12:00:00,11,3,6,65970,0.7539980760100747,0,http,0,benign,0
h056,2024-03-05 12:00:00,3,1,1,2132428,37.78603206015793,0,ssh,1,exfil,1
h057,2024-03-05 12:00:00,6,4,5,28894,0.48129655742879635,0,http,0,benign,0
h058,2024-03-05 12:00:00,6,4,3,30813,0.29916333340110773,0,http,0,benign,0
h059,2024-03-05 12:00:00,7,3,4,15546,0.5503101253065836,0,http,0,benign,0
h000,2024-03-05 13:00:00,7,3,5,64437,0.6136279547206823,0,http,0,benign,0
h001,2024-03-05 13:00:00,7,2,2,2201019,14.95866952296441,0,http,0,benign,0
h002,2024-03-05 13:00:00,6,3,3,8761,0.42727394762841486,0,http,1,benign,0
h003,2024-03-05 13:00:00,21,4,7,95584,0.8096354157564397,1,http,0,benign,0
h004,2024-03-05 13:00:00,26,5,8,80592,0.55170039998422,0,http,0,benign,0
h005,2024-03-05 13:00:00,6,3,4,14452,0.7077934997660376,0,http,0,benign,0
h006,2024-03-05 13:00:00,8,4,5,13898,0.5709592606888465,0,http,0,benign,0
h007,2024-03-05 13:00:00,5,2,3,10605,0.4228396155511304,0,http,0,benign,0
h008,2024-03-05 13:00:00,3,2,3,20057,0.6731808773814826,0,http,0,benign,0
h009,2024-03-05 13:00:00,9,5,6,116567,0.4649941437822134,0,http,0,benign,0
h010,2024-03-05 13:00:00,3,2,2,1781771,12.620542129956023,0,http,0,benign,0
h011,2024-03-05 13:00:00,8,5,5,43330,0.8174185179409852,0,http,0,benign,0
h012,2024-03-05 13:00:00,101,93,76,6356,0.05723673927560734,0,other,1,portscan,1
h013,2024-03-05 13:00:00,13,5,7,34043,0.31390449929912373,1,http,0,benign,0
h014,2024-03-05 13:00:00,7,3,4,20846,0.34025210219024604,0,http,0,benign,0
h015,2024-03-05 13:00:00,11,5,6,34027,0.523418698346328,0,http,0,benign,0
h016,2024-03-05 13:00:00,129,122,87,8986,0.058595700157843975,0,other,1,portscan,1
h017,2024-03-05 13:00:00,20,5,7,52952,0.7496950156105714,0,http,0,benign,0
h018,2024-03-05 13:00:00,4,2,4,8052,1.1210627870983885,0,http,0,benign,0
h019,2024-03-05 13:00:00,20,5,8,84908,0.3916625668516457,0,http,0,benign,0
h020,2024-03-05 13:00:00,7,4,5,17717,0.7757518892509327,0,http,0,benign,0
h021,2024-03-05 13:00:00,10,4,6,48021,0.6915419568019996,0,http,0,benign,0
h022,2024-03-05 13:00:00,13,4,7,60820,0.38263004269739564,0,http,0,benign,0
h023,2024-03-05 13:00:00,50,1,3,7148,0.2395301317876716,39,ssh,1,bruteforce,1
h024,2024-03-05 13:00:00,24,4,7,101473,0.823372439102288,0,http,0,benign,0
h025,2024-03-05 13:00:00,14,4,7,35813,0.5851025585600106,0,http,0,benign,0
h026,2024-03-05 13:00:00,22,5,7,133274,0.5180484420983322,0,http,0,benign,0
h027,2024-03-05 13:00:00,17,3,8,65542,0.386553326782955,0,http,0,benign,0
h028,2024-03-05 13:00:00,76,68,46,4566,0.0550852302977068,0,other,1,portscan,1
h029,2024-03-05 13:00:00,23,4,8,75992,0.4675297370639498,0,http,0,benign,0
h030,2024-03-05 13:00:00,2,1,1,286090,9.133964505802336,0,ssh,0,benign,0
h031,2024-03-05 13:00:00,4,2,4,6195,0.3813902258441694,0,http,0,benign,0
h032,2024-03-05 13:00:00,5,4,4,6655,0.8928523938158929,0,http,0,benign,0
h033,2024-03-05 13:00:00,28,5,8,103218,0.5137877335372336,1,http,0,benign,0
h034,2024-03-05 13:00:00,14,4,8,47046,1.3607128743374042,0,http,0,benign,0
h035,2024-03-05 13:00:00,4,2,3,20649,0.6634187981662294,1,http,0,benign,0
h036,2024-03-05 13:00:00,3,2,3,28359,0.21165894376240257,0,http,0,benign,0
h037,2024-03-05 13:00:00,12,4,6,50081,0.9040374743663344,0,http,0,benign,0
h038,2024-03-05 13:00:00,7,2,2,1643181,22.141689648397097,0,http,0,benign,0
h039,2024-03-05 13:00:00,67,1,3,11044,0.23237669301082972,63,ssh,1,bruteforce,1
h040,2024-03-05 13:00:00,6,2,2,1494381,14.027349165246603,0,http,0,benign,0
h041,2024-03-05 13:00:00,12,4,6,20738,0.3380808474269527,0,http,0,benign,0
h042,2024-03-05 13:00:00,7,4,5,42205,0.5512137430415452,0,http,0,benign,0
h043,2024-03-05 13:00:00,16,4,7,23965,0.4265113982555435,0,http,0,benign,0
h044,2024-03-05 13:00:00,13,3,5,58598,0.7676318397433951,0,http,0,benign,0
h045,2024-03-05 13:00:00,26,4,8,102678,0.43825812632484057,0,http,0,benign,0
h046,2024-03-05 13:00:00,35,5,8,150793,0.40984707942010096,1,http,0,benign,0
h047,2024-03-05 13:00:00,9,5,4,36364,0.46884945139770173,0,http,0,benign,0
h048,2024-03-05 13:00:00,5,3,3,13408,0.5596096043684875,0,http,1,benign,0
h049,2024-03-05 13:00:00,2,2,2,4280,0.6762200701974185,0,http,0,benign,0
h050,2024-03-05 13:00:00,10,5,5,56337,0.5641854461511637,0,http,0,benign,0
h051,2024-03-05 13:00:00,11,5,4,26164,0.6178024940062332,0,http,0,benign,0
h052,2024-03-05 13:00:00,10,3,6,94007,0.5518710914713059,0,http,0,benign,0
h053,2024-03-05 13:00:00,6,3,4,28867,0.4004694844706787,0,dns,0,benign,0
h054,2024-03-05 13:00:00,96,94,69,5846,0.05705524306022689,0,other,1,portscan,1
h055,2024-03-05 13:00:00,6,2,2,1625875,18.18361394066906,0,http,0,benign,0
h056,2024-03-05 13:00:00,32,5,8,98371,0.4138124197542576,0,http,0,benign,0
h057,2024-03-05 13:00:00,3,2,2,1560102,13.52009872140936,0,http,0,benign,0
h058,2024-03-05 13:00:00,47,45,29,147586,0.6929953233876183,0,other,0,benign,0
h059,2024-03-05 13:00:00,28,5,7,191585,0.8205813528291053,0,http,0,benign,0
h000,2024-03-05 14:00:00,12,5,5,32363,0.6523787614245274,0,http,0,benign,0
h001,2024-03-05 14:00:00,9,4,6,30957,0.7710829293058713,0,http,0,benign,0
h002,2024-03-05 14:00:00,15,4,6,73621,0.35331537957727993,0,http,0,benign,0
h003,2024-03-05 14:00:00,6,3,3,7996,0.30770285985115353,0,http,0,benign,0
h004,2024-03-05 14:00:00,59,5,8,250272,0.5657399934391503,1,http,1,benign,0
h005,2024-03-05 14:00:00,2,1,2,19759,0.3340796573040901,0,http,0,benign,0
h006,2024-03-05 14:00:00,52,45,28,126397,0.571999443306959,0,other,0,benign,0
h007,2024-03-05 14:00:00,167,158,114,11643,0.05787451171317618,0,other,1,portscan,1
h008,2024-03-05 14:00:00,9,4,7,24766,0.3890523944173638,0,http,0,benign,0
h009,2024-03-05 14:00:00,16,4,8,45288,0.5445168590360276,1,http,0,benign,0
h010,2024-03-05 14:00:00,3,3,3,24736,0.7475708660743448,0,http,0,benign,0
h011,2024-03-05 14:00:00,23,4,8,113145,0.6882068915851014,0,http,0,benign,0
h012,2024-03-05 14:00:00,13,4,7,50335,0.5021179163393333,0,http,0,benign,0
h013,2024-03-05 14:00:00,153,138,97,10392,0.055375967307378,0,other,0,benign,0
h014,2024-03-05 14:00:00,11,5,6,31882,0.5356508202339453,0,http,0,benign,0
h015,2024-03-05 14:00:00,15,4,8,62379,0.5127746710723214,0,http,0,benign,0
h016,2024-03-05 14:00:00,3,3,3,7603,0.6005854407410507,0,http,0,benign,0
h017,2024-03-05 14:00:00,10,4,6,93060,0.6585358108158041,0,http,0,benign,0
h018,2024-03-05 14:00:00,5,3,3,22543,0.43669450351457667,0,http,0,benign,0
h019,2024-03-05 14:00:00,3,2,3,16838,0.38170553358912596,0,http,0,benign,0
h020,2024-03-05 14:00:00,17,4,7,78673,0.525020042030579,0,http,0,benign,0
h021,2024-03-05 14:00:00,7,3,6,20139,0.6109504845067838,0,http,0,benign,0
h022,2024-03-05 14:00:00,30,4,8,55975,0.5170588351399572,0,http,0,benign,0
h023,2024-03-05 14:00:00,9,3,5,57334,0.5878640686461631,0,http,0,benign,0
h024,2024-03-05 14:00:00,7,2,5,30963,1.4255247714194792,1,http,0,benign,0
h025,2024-03-05 14:00:00,2,2,1,1027,0.5404961502392899,0,dns,0,benign,0
h026,2024-03-05 14:00:00,9,4,5,32131,0.6367740021731344,0,http,0,benign,0
h027,2024-03-05 14:00:00,4,1,2,3385630,24.28602857780089,0,http,1,benign,0
h028,2024-03-05 14:00:00,6,3,4,17321,0.40880002181807445,0,http,0,benign,0
h029,2024-03-05 14:00:00,10,4,6,87620,0.6280390076969262,0,http,0,benign,0
h030,2024-03-05 14:00:00,2,2,2,10126,0.6466079470994881,0,dns,0,benign,0
h031,2024-03-05 14:00:00,4,3,3,13953,0.61046370773837,0,http,0,benign,0
h032,2024-03-05 14:00:00,10,5,6,65128,0.4798159514609271,0,http,0,benign,0
h033,2024-03-05 14:00:00,5,1,4,16990,0.46537370544677764,0,http,0,benign,0
h034,2024-03-05 14:00:00,71,1,3,11138,0.27033375565216183,65,ssh,0,benign,0
h035,2024-03-05 14:00:00,6,3,4,9429,0.2479062331430936,0,http,0,benign,0
h036,2024-03-05 14:00:00,18,4,7,72483,0.6435981491605464,0,http,0,benign,0
h037,2024-03-05 14:00:00,5,3,3,24506,0.48421821076046595,0,http,0,benign,0
h038,2024-03-05 14:00:00,6,2,1,1606098,12.55636314102803,0,ssh,1,exfil,1
h039,2024-03-05 14:00:00,55,52,27,135978,0.5985427660232202,0,other,0,benign,0
h040,2024-03-05 14:00:00,6,3,4,14525,0.5523101588082028,0,http,0,benign,0
h041,2024-03-05 14:00:00,8,5,6,21953,0.23291583537363172,0,http,0,benign,0
h042,2024-03-05 14:00:00,8,3,5,42197,0.3940068802216157,0,http,0,benign,0
h043,2024-03-05 14:00:00,17,5,7,57595,0.747846238670616,0,http,0,benign,0
h044,2024-03-05 14:00:00,11,3,6,75139,0.5823936831354464,0,http,0,benign,0
h045,2024-03-05 14:00:00,12,4,7,102276,0.4186094791436197,0,http,0,benign,0
h046,2024-03-05 14:00:00,29,5,8,138185,0.6777806389723919,0,http,0,benign,0
h047,2024-03-05 14:00:00,7,3,4,16663,0.5909736423463087,1,http,0,benign,0
h048,2024-03-05 14:00:00,14,5,7,45828,0.3918656635793408,0,http,0,benign,0
h049,2024-03-05 14:00:00,4,2,2,1479026,11.096206243043712,0,http,0,benign,0
h050,2024-03-05 14:00:00,14,5,7,46416,0.5977550438261051,0,http,0,benign,0
h051,2024-03-05 14:00:00,6,2,6,48756,0.32997166339610595,0,smtp,0,benign,0
h052,2024-03-05 14:00:00,19,5,8,37022,0.469009761867183,1,http,0,benign,0
h053,2024-03-05 14:00:00,1,1,1,5260,0.05420434228477947,0,http,0,benign,0
h054,2024-03-05 14:00:00,5,2,5,41859,0.48331617097602375,0,http,0,benign,0
h055,2024-03-05 14:00:00,17,5,8,70036,0.5342080741101933,0,http,0,benign,0
h056,2024-03-05 14:00:00,7,4,5,34224,0.4582065248657757,0,http,0,benign,0
h057,2024-03-05 14:00:00,40,1,3,6562,0.24612297323200508,30,ssh,1,bruteforce,1
h058,2024-03-05 14:00:00,12,4,6,65546,0.5522051979122508,0,http,0,benign,0
h059,2024-03-05 14:00:00,14,5,6,87250,0.5622235539400683,0,http,0,benign,0
h000,2024-03-05 15:00:00,3,2,3,4472,0.40947396895363436,0,http,0,benign,0
h001,2024-03-05 15:00:00,7,3,5,40356,0.8520050620597553,0,http,0,benign,0
h002,2024-03-05 15:00:00,13,4,6,52474,0.5824537230758093,1,http,0,benign,0
h003,2024-03-05 15:00:00,9,2,1,5666941,18.537848379850537,0,http,1,exfil,1
h004,2024-03-05 15:00:00,13,4,7,52869,0.6629383306901584,0,http,0,benign,0
h005,2024-03-05 15:00:00,23,5,8,312932,0.4361590755041886,1,http,0,benign,0
h006,2024-03-05 15:00:00,4,4,3,59951,1.8233444489241304,0,http,0,benign,0
h007,2024-03-05 15:00:00,8,4,5,51043,0.5156399944573157,0,http,0,benign,0
h008,2024-03-05 15:00:00,9,3,6,30001,0.33918054357349536,0,http,0,benign,0
h009,2024-03-05 15:00:00,24,5,6,57311,0.5184435944199868,0,http,0,benign,0
h010,2024-03-05 15:00:00,21,4,8,180175,0.5459300539639812,0,http,0,benign,0
h011,2024-03-05 15:00:00,6,2,4,25516,1.0905590521131354,0,dns,0,benign,0
h012,2024-03-05 15:00:00,4,2,3,15321,0.32364309322399454,0,http,0,benign,0
h013,2024-03-05 15:00:00,64,1,3,11495,0.23466958500786178,55,ssh,1,bruteforce,1
h014,2024-03-05 15:00:00,19,5,7,55896,0.4869693987378535,0,http,0,benign,0
h015,2024-03-05 15:00:00,72,1,3,11932,0.2514238520958137,65,ssh,1,bruteforce,1
h016,2024-03-05 15:00:00,44,42,25,112945,0.5152851324328492,0,other,0,benign,0
h017,2024-03-05 15:00:00,44,5,8,125908,0.7660051771648021,0,http,0,benign,0
h018,2024-03-05 15:00:00,13,5,8,58350,0.44604420426156016,0,http,0,benign,0
h019,2024-03-05 15:00:00,9,4,7,32592,0.3809854245429455,0,http,0,benign,0
h020,2024-03-05 15:00:00,8,4,6,14089,0.748481690038294,0,http,1,benign,0
h021,2024-03-05 15:00:00,15,4,5,41677,0.7134722211649548,1,http,0,benign,0
h022,2024-03-05 15:00:00,48,1,3,7859,0.2512331014391466,40,ssh,0,benign,0
h023,2024-03-05 15:00:00,9,5,6,34691,0.7319538298303477,0,http,0,benign,0
h024,2024-03-05 15:00:00,55,1,3,8487,0.2721000022749088,40,ssh,1,bruteforce,1
h025,2024-03-05 15:00:00,28,4,7,85692,0.6052729003086277,0,http,0,benign,0
h026,2024-03-05 15:00:00,16,4,6,47476,0.38415845875009386,0,http,0,benign,0
h027,2024-03-05 15:00:00,8,4,6,44667,0.3838431275510677,1,http,0,benign,0
h028,2024-03-05 15:00:00,20,5,7,97765,0.6391435519140973,0,http,0,benign,0
h029,2024-03-05 15:00:00,3,2,2,9821,0.319560419827238,0,dns,0,benign,0
h030,2024-03-05 15:00:00,46,5,8,149202,0.5402675702785238,0,http,0,benign,0
h031,2024-03-05 15:00:00,15,5,8,37376,0.676995151664489,0,http,0,benign,0
h032,2024-03-05 15:00:00,8,4,5,19978,0.5287454574339369,0,http,0,benign,0
h033,2024-03-05 15:00:00,13,5,6,93996,0.4612893337674334,0,http,0,benign,0
h034,2024-03-05 15:00:00,14,3,6,53747,0.48066054335084524,0,http,0,benign,0
h035,2024-03-05 15:00:00,3,2,1,5871906,15.359622947853374,0,http,1,exfil,1
h036,2024-03-05 15:00:00,7,3,6,10554,0.297062558162683,0,dns,0,benign,0
h037,2024-03-05 15:00:00,55,51,33,134410,0.49854209338449557,0,other,0,benign,0
h038,2024-03-05 15:00:00,6,3,4,25168,0.5975966958909811,0,http,0,benign,0
h039,2024-03-05 15:00:00,3,2,1,4489342,35.03053356224458,0,ssh,1,exfil,1
h040,2024-03-05 15:00:00,72,65,49,4455,0.05758347014575322,0,other,1,portscan,1
h041,2024-03-05 15:00:00,8,4,7,25980,0.5780078299709129,0,http,0,benign,0
h042,2024-03-05 15:00:00,1,1,1,2018,1.5121533633686075,0,dns,0,benign,0
h043,2024-03-05 15:00:00,18,5,6,34370,0.8211612157387224,0,http,0,benign,0
h044,2024-03-05 15:00:00,13,4,7,57870,0.5561061439732213,1,http,0,benign,0
h045,2024-03-05 15:00:00,5,3,4,6190,0.6115632595971557,0,http,0,benign,0
h046,2024-03-05 15:00:00,5,3,5,41681,0.7626155570298383,0,http,0,benign,0
h047,2024-03-05 15:00:00,40,1,3,6183,0.2532371071891638,24,ssh,1,bruteforce,1
h048,2024-03-05 15:00:00,8,3,5,14320,1.0720870344688695,0,http,0,benign,0
h049,2024-03-05 15:00:00,10,4,5,71563,0.3877850890833193,0,http,0,benign,0
h050,2024-03-05 15:00:00,40,1,3,6728,0.20816218141292925,36,ssh,1,bruteforce,1
h051,2024-03-05 15:00:00,46,5,8,136075,0.477422526302481,0,http,0,benign,0
h052,2024-03-05 15:00:00,127,115,84,8366,0.05609753237728438,0,other,1,portscan,1
h053,2024-03-05 15:00:00,16,3,8,35961,0.8200491746438434,0,http,0,benign,0
h054,2024-03-05 15:00:00,25,5,7,117373,0.8696840447542747,0,http,0,benign,0
h055,2024-03-05 15:00:00,11,4,7,59696,0.7287222689227054,0,http,0,benign,0
h056,2024-03-05 15:00:00,3,2,1,1709382,15.073467304622445,0,ssh,0,benign,0
h057,2024-03-05 15:00:00,10,5,7,99449,0.6224084376146723,0,http,0,benign,0
h058,2024-03-05 15:00:00,20,5,6,76246,0.630474978747535,0,http,0,benign,0
h059,2024-03-05 15:00:00,3,2,2,6865,0.18491791958314108,0,dns,0,benign,0
h000,2024-03-05 16:00:00,3,2,2,7985,0.38358653149951016,0,http,0,benign,0
h001,2024-03-05 16:00:00,8,4,4,31344,2.0564488872668245,0,http,0,benign,0
h002,2024-03-05 16:00:00,7,2,2,1650778,12.705616409290204,0,ssh,0,benign,0
h003,2024-03-05 16:00:00,3,2,1,2033586,31.79483654018205,0,http,1,exfil,1
h004,2024-03-05 16:00:00,25,4,8,111489,0.6959358277644085,0,http,0,benign,0
h005,2024-03-05 16:00:00,1,1,1,2422,0.11958242205099365,0,ssh,0,benign,0
h006,2024-03-05 16:00:00,71,69,48,4722,0.05361184077646484,0,other,1,portscan,1
h007,2024-03-05 16:00:00,123,115,92,8561,0.0582397263269304,0,other,1,portscan,1
h008,2024-03-05 16:00:00,121,114,85,7920,0.06005750025707106,0,other,1,portscan,1
h009,2024-03-05 16:00:00,9,5,5,37744,0.3975177834452902,0,http,0,benign,0
h010,2024-03-05 16:00:00,6,4,5,12483,0.5487595548238119,0,http,0,benign,0
h011,2024-03-05 16:00:00,23,5,7,67516,0.6512838895061221,0,http,0,benign,0
h012,2024-03-05 16:00:00,2,2,2,1217,0.6869056385217801,0,ssh,0,benign,0
h013,2024-03-05 16:00:00,16,4,7,187430,0.6462825080820301,2,http,0,benign,0
h014,2024-03-05 16:00:00,53,52,34,233047,0.6353391889756217,0,other,0,benign,0
h015,2024-03-05 16:00:00,10,2,2,2659759,16.569571085782563,0,http,0,benign,0
h016,2024-03-05 16:00:00,53,52,29,116047,0.5881858934518016,0,other,0,benign,0
h017,2024-03-05 16:00:00,60,4,8,225087,0.5740709567146435,0,http,1,benign,0
h018,2024-03-05 16:00:00,8,3,4,7320,0.6843911902778704,0,http,0,benign,0
h019,2024-03-05 16:00:00,20,5,6,68462,0.30786939703234717,0,http,0,benign,0
h020,2024-03-05 16:00:00,26,4,8,64383,0.5448055035284743,1,http,0,benign,0
h021,2024-03-05 16:00:00,9,4,6,40748,0.33807515728823817,0,http,0,benign,0
h022,2024-03-05 16:00:00,76,70,57,4607,0.05582111381077831,0,other,1,portscan,1
h023,2024-03-05 16:00:00,6,2,4,73200,0.5909048463342018,0,http,0,benign,0
h024,2024-03-05 16:00:00,60,1,3,10784,0.24941735741213134,53,ssh,1,bruteforce,1
h025,2024-03-05 16:00:00,157,137,112,10910,0.053489452303209076,0,other,1,portscan,1
h026,2024-03-05 16:00:00,10,3,5,37450,0.3430240001408408,0,http,0,benign,0
h027,2024-03-05 16:00:00,5,4,5,22973,0.6841796943830804,0,http,0,benign,0
h028,2024-03-05 16:00:00,4,2,3,13989,0.3520539951695051,0,http,0,benign,0
h029,2024-03-05 16:00:00,3,3,2,7293,0.49143152087443026,0,dns,0,benign,0
h030,2024-03-05 16:00:00,28,5,8,107298,0.7341532913543457,1,http,0,benign,0
h031,2024-03-05 16:00:00,3,2,1,1645295,54.23392481918116,0,http,1,exfil,1
h032,2024-03-05 16:00:00,22,5,8,93514,0.8331608107058834,0,http,0,benign,0
h033,2024-03-05 16:00:00,22,5,7,86812,0.4264925981671965,0,http,0,benign,0
h034,2024-03-05 16:00:00,11,3,6,38546,0.5670778150456536,0,http,0,benign,0
h035,2024-03-05 16:00:00,22,5,7,96446,0.4224560956802298,0,http,0,benign,0
h036,2024-03-05 16:00:00,6,4,4,19873,0.2787018621598542,0,http,0,benign,0
h037,2024-03-05 16:00:00,69,67,48,4763,0.050738694488409654,0,other,1,portscan,1
h038,2024-03-05 16:00:00,9,3,7,25043,0.8150055232126243,0,http,0,benign,0
h039,2024-03-05 16:00:00,4,3,4,22334,0.6875854224029602,0,http,0,benign,0
h040,2024-03-05 16:00:00,1,1,1,2100,0.9893313579830676,0,http,0,benign,0
h041,2024-03-05 16:00:00,41,5,8,206398,0.49791907196595614,0,http,0,benign,0
h042,2024-03-05 16:00:00,8,3,6,37286,0.4397907196413959,1,http,0,benign,0
h043,2024-03-05 16:00:00,17,5,7,70555,0.5397344997355085,0,http,0,benign,0
h044,2024-03-05 16:00:00,4,3,4,9482,0.8273762974578771,0,http,0,benign,0
h045,2024-03-05 16:00:00,14,4,6,36517,0.7469599951770318,0,http,0,benign,0
h046,2024-03-05 16:00:00,12,4,6,33460,0.46893884347585657,1,http,0,benign,0
h047,2024-03-05 16:00:00,9,3,6,49611,1.2333227609794535,0,http,0,benign,0
h048,2024-03-05 16:00:00,3,3,3,6878,0.4393322365941345,0,http,0,benign,0
h049,2024-03-05 16:00:00,8,3,5,84193,0.5159263625111566,0,http,0,benign,0
h050,2024-03-05 16:00:00,7,4,5,20150,0.6920562918399805,0,http,0,benign,0
h051,2024-03-05 16:00:00,11,5,7,33782,0.5068249395577106,0,http,0,benign,0
h052,2024-03-05 16:00:00,14,5,8,34183,0.6440331437114218,0,http,0,benign,0
h053,2024-03-05 16:00:00,4,3,4,44298,0.6688246358142151,0,http,0,benign,0
h054,2024-03-05 16:00:00,10,4,7,25386,0.30480670203462934,1,http,0,benign,0
h055,2024-03-05 16:00:00,23,5,8,58211,0.5556450042447462,1,http,0,benign,0
h056,2024-03-05 16:00:00,22,4,8,106171,0.5677252384311606,0,http,0,benign,0
h057,2024-03-05 16:00:00,8,4,5,73610,0.459887634948357,0,http,0,benign,0
h058,2024-03-05 16:00:00,18,5,8,41793,0.5504730139605747,0,http,0,benign,0
h059,2024-03-05 16:00:00,8,4,4,36874,0.46507947931201105,0,http,0,benign,0
h000,2024-03-05 17:00:00,6,3,4,13581,0.4941747922234883,0,http,0,benign,0
h001,2024-03-05 17:00:00,56,53,30,188980,0.49827912004413727,0,other,0,benign,0
h002,2024-03-05 17:00:00,16,5,7,33212,0.593034908203775,1,http,0,benign,0
h003,2024-03-05 17:00:00,16,3,6,71722,0.5324754987518755,0,http,0,benign,0
h004,2024-03-05 17:00:00,59,54,35,139352,0.6686264740537018,0,other,0,benign,0
h005,2024-03-05 17:00:00,29,4,8,183417,0.6453193697277247,1,http,0,benign,0
h006,2024-03-05 17:00:00,98,95,75,6501,0.06045545215871521,0,other,1,portscan,1
h007,2024-03-05 17:00:00,11,5,6,16348,0.4432045959267232,0,http,0,benign,0
h008,2024-03-05 17:00:00,10,2,6,55137,0.49126581780560413,0,http,0,benign,0
h009,2024-03-05 17:00:00,15,4,7,91135,0.4376004782946365,0,http,0,benign,0
h010,2024-03-05 17:00:00,15,5,7,58703,1.31526294127076,0,http,0,benign,0
h011,2024-03-05 17:00:00,8,4,5,23349,0.4119280021144188,0,http,0,benign,0
h012,2024-03-05 17:00:00,11,5,6,33811,0.36887774363687953,0,http,0,benign,0
h013,2024-03-05 17:00:00,34,5,8,157024,0.6702855613173689,2,http,0,benign,0
h014,2024-03-05 17:00:00,5,3,4,20315,0.863449349858832,0,http,0,benign,0
h015,2024-03-05 17:00:00,13,4,6,78410,0.7949988983270152,0,http,0,benign,0
h016,2024-03-05 17:00:00,12,5,6,27581,0.4495193059757141,1,http,0,benign,0
h017,2024-03-05 17:00:00,8,4,6,32584,0.9235708620584456,0,http,0,benign,0
h018,2024-03-05 17:00:00,5,2,5,31212,0.32345402922932653,0,http,1,benign,0
h019,2024-03-05 17:00:00,11,4,8,35651,0.45739129952887847,0,http,0,benign,0
h020,2024-03-05 17:00:00,8,4,5,19938,0.5632118709526465,0,http,0,benign,0
